Timestamp,Equity,Drawdown,DrawdownPercent,ActivePositions
2025-12-12T22:00:00.000Z,207770.31,3682.36,0.0174,2
2025-12-12T23:00:00.000Z,207805.75,3646.92,0.0172,2
2025-12-13T00:00:00.000Z,207842.11,3610.56,0.0171,2
2025-12-13T01:00:00.000Z,207875.94,3576.72,0.0169,2
2025-12-13T02:00:00.000Z,207911.86,3540.80,0.0167,2
2025-12-13T03:00:00.000Z,207948.11,3504.56,0.0166,2
2025-12-13T04:00:00.000Z,207983.06,3469.61,0.0164,2
2025-12-13T05:00:00.000Z,208018.81,3433.85,0.0162,2
2025-12-13T06:00:00.000Z,208054.22,3398.45,0.0161,2
2025-12-13T07:00:00.000Z,208089.56,3363.11,0.0159,2
2025-12-13T08:00:00.000Z,208125.20,3327.46,0.0157,2
2025-12-13T09:00:00.000Z,208161.82,3290.85,0.0156,2
2025-12-13T10:00:00.000Z,208196.49,3256.18,0.0154,2
2025-12-13T11:00:00.000Z,208232.56,3220.11,0.0152,2
2025-12-13T12:00:00.000Z,208266.48,3186.19,0.0151,2
2025-12-13T13:00:00.000Z,208302.10,3150.57,0.0149,2
2025-12-13T14:00:00.000Z,208337.71,3114.95,0.0147,2
2025-12-13T15:00:00.000Z,208371.68,3080.99,0.0146,2
2025-12-13T16:00:00.000Z,208407.09,3045.57,0.0144,2
2025-12-13T17:00:00.000Z,208443.90,3008.77,0.0142,2
2025-12-13T18:00:00.000Z,208477.58,2975.08,0.0141,2
2025-12-13T19:00:00.000Z,208512.41,2940.26,0.0139,2
2025-12-13T20:00:00.000Z,208547.99,2904.67,0.0137,2
2025-12-13T21:00:00.000Z,208583.02,2869.65,0.0136,2
2025-12-13T22:00:00.000Z,208618.46,2834.21,0.0134,2
2025-12-13T23:00:00.000Z,208655.45,2797.22,0.0132,2
2025-12-14T00:00:00.000Z,208690.74,2761.93,0.0131,2
2025-12-14T01:00:00.000Z,208727.18,2725.48,0.0129,2
2025-12-14T02:00:00.000Z,208763.59,2689.08,0.0127,2
2025-12-14T03:00:00.000Z,208798.31,2654.36,0.0126,2
2025-12-14T04:00:00.000Z,208833.91,2618.75,0.0124,2
