Timestamp,Equity,Drawdown,DrawdownPercent,ActivePositions
2025-12-12T22:00:00.000Z,206652.09,2768.66,0.0132,1
2025-12-12T23:00:00.000Z,206681.05,2739.70,0.0131,1
2025-12-13T00:00:00.000Z,206710.41,2710.34,0.0129,1
2025-12-13T01:00:00.000Z,206738.42,2682.33,0.0128,1
2025-12-13T02:00:00.000Z,206767.16,2653.59,0.0127,1
2025-12-13T03:00:00.000Z,206796.48,2624.27,0.0125,1
2025-12-13T04:00:00.000Z,206824.50,2596.25,0.0124,1
2025-12-13T05:00:00.000Z,206853.85,2566.90,0.0123,1
2025-12-13T06:00:00.000Z,206881.71,2539.04,0.0121,1
2025-12-13T07:00:00.000Z,206910.67,2510.08,0.0120,1
2025-12-13T08:00:00.000Z,206939.22,2481.52,0.0118,1
2025-12-13T09:00:00.000Z,206968.39,2452.36,0.0117,1
2025-12-13T10:00:00.000Z,206996.41,2424.34,0.0116,1
2025-12-13T11:00:00.000Z,207025.08,2395.67,0.0114,1
2025-12-13T12:00:00.000Z,207053.12,2367.63,0.0113,1
2025-12-13T13:00:00.000Z,207082.23,2338.52,0.0112,1
2025-12-13T14:00:00.000Z,207111.28,2309.47,0.0110,1
2025-12-13T15:00:00.000Z,207139.47,2281.28,0.0109,1
2025-12-13T16:00:00.000Z,207168.40,2252.35,0.0108,1
2025-12-13T17:00:00.000Z,207197.86,2222.89,0.0106,1
2025-12-13T18:00:00.000Z,207225.64,2195.11,0.0105,1
2025-12-13T19:00:00.000Z,207253.52,2167.23,0.0103,1
2025-12-13T20:00:00.000Z,207282.39,2138.36,0.0102,1
2025-12-13T21:00:00.000Z,207310.14,2110.61,0.0101,1
2025-12-13T22:00:00.000Z,207338.43,2082.32,0.0099,1
2025-12-13T23:00:00.000Z,207367.99,2052.76,0.0098,1
2025-12-14T00:00:00.000Z,207397.02,2023.73,0.0097,1
2025-12-14T01:00:00.000Z,207426.44,1994.31,0.0095,1
2025-12-14T02:00:00.000Z,207455.45,1965.30,0.0094,1
2025-12-14T03:00:00.000Z,207484.33,1936.42,0.0092,1
2025-12-14T04:00:00.000Z,207512.58,1908.17,0.0091,1
